start_date,distance
2007-09-26,0.39533173722767073
1999-01-07,0.3957089153251552
2005-05-13,0.39653219801395995
2006-04-17,0.3970750180438303
2005-09-07,0.39943881067103715
2005-11-03,0.3996106887710759
2005-04-25,0.3996982959913846
2006-03-17,0.40014400749384516
2024-11-05,0.40036713454335615
2005-12-29,0.4037387461721631
2005-09-13,0.40418028531594474
2005-10-31,0.4050807349876006
2005-09-26,0.40519782339883886
2006-05-05,0.40534878880974623
2007-03-30,0.40621549802789175
2006-01-12,0.4069484118538971
2006-03-27,0.4069670584813607
2006-05-24,0.4075433610686536
2006-05-01,0.40854154551180005
2006-04-18,0.4091855890812194
2006-03-29,0.4095199411922398
2005-12-28,0.40981880675338733
2006-03-16,0.4107965335694014
1999-03-23,0.4111123589663856
2006-04-07,0.41130672181518463
2006-01-26,0.4117015556833205
1999-03-18,0.41594962973477284
1999-04-07,0.4166784847033261
2006-03-22,0.4172118600908725
1999-01-08,0.41807080558553106
1998-08-31,0.4186358467655571
2005-12-27,0.41988295847028434
1999-01-11,0.4200405659802412
1999-03-31,0.42022911197476565
2007-10-12,0.42034944699104637
1999-03-30,0.42155136039630775
2024-12-11,0.4217318407375069
1999-01-05,0.4221735012561434
2006-03-24,0.424207843843947
2007-07-30,0.425433036325519
2005-11-01,0.4254846528041702
2005-07-29,0.42601486608967826
1998-08-28,0.4274493672061784
1999-03-22,0.42791716990956274
2005-11-15,0.42852123424985056
1999-02-10,0.4293468607052297
2007-06-06,0.42939636912115275
1999-01-22,0.4296632757335712
2007-10-01,0.4297788425761481
2006-01-17,0.4299690466920199
2006-03-14,0.43094794443883017
2005-05-24,0.43099916262781485
1999-02-09,0.4310035845088512
1999-04-23,0.43163523580431357
2006-04-26,0.4323009748758335
1999-04-29,0.4324279222666516
2006-03-15,0.4325203596129663
2005-12-08,0.43364759152654275
1999-04-08,0.43413876498991555
1999-04-22,0.43768011809818985
2007-03-29,0.43845544395487057
1999-04-27,0.4386444288086343
2006-03-28,0.43896783325868005
2007-05-23,0.43897423485118336
1999-01-27,0.4392052772773612
2005-06-24,0.43938434466721527
1999-04-13,0.4394673729868769
2007-10-26,0.44086764128781286
2005-06-15,0.44092535563998875
1998-09-02,0.4424456880361564
2005-05-20,0.44454489331453234
1999-03-16,0.4448622676494014
2007-07-09,0.44696454047201306
2007-11-02,0.44866443472190976
2005-11-09,0.4487353721309322
1999-02-08,0.44959475084851147
2005-10-03,0.4507607855828391
2007-06-14,0.45118976392687854
2006-01-19,0.451648179156451
2006-04-28,0.45205371179905407
2006-03-31,0.4522393550627367
2006-05-18,0.4523012687543043
2005-06-17,0.4528901282618314
1999-03-25,0.452956263066131
2006-08-17,0.45312913662120535
